"Sub_ID","Trial","Type","D_RT","D_Word","Outlier","D_Zscore"
"54","1,944","1","2,315","chilly","false","3.573"
"54","1,945","1","1,108","mom","false","0.443"
"54","1,946","1","1,002","swanky","false","0.169"
"54","1,949","1","912","Ukrainians","false","-0.065"
"54","1,951","1","652","earshot","false","-0.739"
"54","1,952","1","627","buzzes","false","-0.804"
"54","1,954","1","808","friendlier","false","-0.334"
"54","1,956","1","848","suffocate","false","-0.231"
"54","1,959","1","1,424","heroically","false","1.263"
"54","1,960","1","1,241","evolutionists","false","0.788"
"54","1,962","1","890","icecube","false","-0.122"
"54","1,963","1","1,063","detonator","false","0.327"
"54","1,966","1","771","Madison's","false","-0.430"
"54","1,967","1","839","laid","false","-0.254"
"54","1,970","1","889","apostles","false","-0.124"
"54","1,972","1","650","black","false","-0.744"
"54","1,973","1","694","proudly","false","-0.630"
"54","1,976","1","875","leaflets","false","-0.161"
"54","1,978","1","588","emerged","false","-0.905"
"54","1,986","1","971","hailstone","false","0.088"
"54","1,990","1","630","contender","false","-0.796"
"54","1,991","1","588","hazardous","false","-0.905"
"54","1,996","1","728","proclaiming","false","-0.542"
"38","689","1","520","married","false","-1.091"
"38","692","1","777","lounger","false","-0.331"
"38","693","1","629","proclaims","false","-0.768"
"38","697","1","639","redneck","false","-0.739"
"38","698","1","1,076","pocketknife","false","0.553"
"38","701","1","748","bearskin","false","-0.417"
"38","704","1","735","tourists","false","-0.455"
"38","705","1","1,035","breakfast","false","0.431"
"38","707","1","1,409","crumbling","false","1.537"
"38","715","1","829","imprudence","false","-0.177"
"38","721","1","1,476","interstitial","false","1.735"
"38","724","1","835","sibyls","false","-0.160"
"38","725","1","1,455","Westinghouse","false","1.673"
"38","727","1","1,424","optician","false","1.581"
"38","729","1","1,203","transcend","false","0.928"
"38","730","1","1,012","joyfully","false","0.364"
"38","734","1","815","chimney","false","-0.219"
"38","736","1","706","discharge","false","-0.541"
"38","743","1","931","pretension","false","0.124"
"38","747","1","941","sauerkraut","false","0.154"
"38","748","1","1,112","thieve","false","0.659"
"38","750","1","1,377","congressman","false","1.442"
"38","751","1","907","bombard","false","0.053"
"38","755","1","1,246","beckons","false","1.055"
"38","759","1","702","hopscotch","false","-0.553"
"38","767","1","704","permeable","false","-0.547"
"38","769","1","943","lesser","false","0.160"
"38","776","1","831","stained","false","-0.171"
"38","777","1","1,313","promised","false","1.253"
"38","778","1","1,120","municipality","false","0.683"
"38","779","1","618","trolley","false","-0.801"
"38","783","1","517","deans","false","-1.099"
"38","785","1","854","suture","false","-0.103"
"38","786","1","1,102","aggravate","false","0.629"
"38","787","1","619","with","false","-0.798"
"38","789","1","902","delirious","false","0.038"
"38","791","1","785","maggot","false","-0.307"
"38","793","1","1,038","lakes","false","0.440"
"38","796","1","841","oscillator","false","-0.142"
"38","798","1","1,122","pizzicato","false","0.689"
"38","801","1","776","steroid","false","-0.334"
"38","802","1","663","bittersweet","false","-0.668"
"38","805","1","714","loft","false","-0.517"
"38","809","1","1,696","uproarious","false","2.385"
"38","810","1","1,377","flagellum","false","1.442"
"38","813","1","1,237","reviving","false","1.028"
"38","814","1","861","viability","false","-0.083"
"38","817","1","1,681","intuit","false","2.341"
"38","62","1","538","tolerable","false","-1.037"
"38","63","1","788","bottleneck","false","-0.298"
"38","64","1","534","finishes","false","-1.049"
"38","73","1","504","immigrant","false","-1.138"
"56","1","1","524","patrolling","false","0.632"
"56","4","1","511","sedate","false","0.498"
"56","5","1","472","whirled","false","0.093"
"56","6","1","516","velour","false","0.549"
"56","7","1","428","snooze","false","-0.363"
"56","10","1","557","subsequently","false","0.974"
"56","11","1","455","colt","false","-0.083"
"56","14","1","446","natured","false","-0.176"
"56","15","1","804","tenements","false","3.534"
"56","17","1","511","controversial","false","0.498"
"56","20","1","547","rating","false","0.871"
"56","22","1","548","favorable","false","0.881"
"56","23","1","519","replacing","false","0.580"
"56","25","1","656","Massachusetts","false","2.000"
"56","29","1","434","exposure","false","-0.301"
"56","30","1","449","excluded","false","-0.145"
"56","33","1","532","internally","false","0.715"
"56","35","1","685","petitioner's","false","2.301"
"56","37","1","533","lending","false","0.726"
"56","45","1","431","proverbs","false","-0.332"
"56","47","1","596","turnout","false","1.379"
"56","48","1","556","preparedness","false","0.964"
"56","49","1","516","stances","false","0.549"
"56","53","1","780","taffy","false","3.286"
"56","54","1","659","smorgasbord","false","2.032"
"56","55","1","459","holders","false","-0.041"
"56","57","1","649","decompression","false","1.928"
"56","59","1","780","lisping","false","3.286"
"56","61","1","551","disobeyed","false","0.912"
"56","62","1","462","friend's","false","-0.010"
"56","70","1","415","objects","false","-0.498"
"56","72","1","461","bite","false","-0.021"
"56","77","1","493","oxtail","false","0.311"
"56","79","1","394","encounter","false","-0.715"
"56","80","1","658","vibrated","false","2.021"
"56","83","1","481","ruptured","false","0.187"
"56","86","1","583","walker","false","1.244"
"56","87","1","547","marinate","false","0.871"
"56","91","1","443","cousin","false","-0.207"
"56","93","1","570","epilepsy","false","1.109"
"56","99","1","597","reputed","false","1.389"
"56","103","1","591","spared","false","1.327"
"56","104","1","432","urge","false","-0.321"
"56","105","1","510","abreast","false","0.487"
"56","107","1","624","demoralize","false","1.669"
"56","108","1","637","chronicle","false","1.803"
"56","111","1","597","constrictions","false","1.389"
"56","112","1","457","captions","false","-0.062"
"56","116","1","506","Jason","false","0.446"
"56","119","1","602","invaluable","false","1.441"
"56","122","1","822","follicular","false","3.721"
"56","124","1","475","sobs","false","0.124"
"56","125","1","524","shortest","false","0.632"
"56","126","1","857","suppleness","false","4.084"
"56","127","1","366","play","false","-1.005"
"56","131","1","505","address","false","0.435"
"56","134","1","487","Yorkshire","false","0.249"
"56","135","1","648","steamily","false","1.917"
"56","136","1","551","reinstate","false","0.912"
"56","140","1","761","genial","false","3.089"
"56","142","1","960","communities","false","5.151"
"56","144","1","523","version","false","0.622"
"56","145","1","543","goddaughter","false","0.829"
"56","150","1","813","phooey","false","3.628"
"56","155","1","553","skyway","false","0.933"
"56","158","1","400","chops","false","-0.653"
"56","160","1","458","rig","false","-0.052"
"56","161","1","510","detectives","false","0.487"
"56","162","1","396","fusion","false","-0.694"
"56","166","1","345","chairs","false","-1.223"
"56","169","1","509","laboratory","false","0.477"
"56","171","1","598","Burmese","false","1.399"
"56","177","1","387","paints","false","-0.788"
"56","182","1","484","Libra","false","0.218"
"56","183","1","517","caterer's","false","0.560"
"56","185","1","750","confuses","false","2.975"
"56","187","1","548","testicular","false","0.881"
"56","188","1","515","nightlight","false","0.539"
"56","190","1","610","unwilling","false","1.524"
"56","191","1","422","wholesale","false","-0.425"
"56","193","1","507","clobbers","false","0.456"
"56","194","1","451","approve","false","-0.124"
"56","195","1","474","gripped","false","0.114"
"56","200","1","676","impertinence","false","2.208"
"56","201","1","493","flea","false","0.311"
"56","203","1","547","insulated","false","0.871"
"56","204","1","455","drinking","false","-0.083"
"56","207","1","726","misinterpreted","false","2.726"
"56","212","1","491","beliefs","false","0.290"
"56","214","1","488","canny","false","0.259"
"56","217","1","649","narrator","false","1.928"
"56","221","1","550","powerhouse","false","0.902"
"56","223","1","350","hood","false","-1.171"
"56","225","1","377","pipe","false","-0.891"
"56","226","1","456","heaps","false","-0.073"
"56","227","1","500","motorboat","false","0.383"
"56","228","1","345","bid","false","-1.223"
"56","230","1","490","typically","false","0.280"
"56","231","1","454","orchestras","false","-0.093"
"56","233","1","496","clasping","false","0.342"
"56","236","1","507","fairest","false","0.456"
"56","237","1","461","digit","false","-0.021"
"56","238","1","431","shipman","false","-0.332"
"56","240","1","531","bluebell","false","0.705"
"56","241","1","424","unlawful","false","-0.404"
"56","245","1","391","what","false","-0.746"
"56","248","1","362","feelings","false","-1.047"
"56","251","1","452","retailing","false","-0.114"
"56","256","1","514","ambience","false","0.529"
"56","258","1","395","swap","false","-0.705"
"56","260","1","313","kits","false","-1.555"
"56","263","1","466","quarrels","false","0.031"
"56","264","1","365","doubts","false","-1.016"
"56","265","1","428","woe","false","-0.363"
"56","268","1","373","gunman","false","-0.933"
"56","269","1","480","antislavery","false","0.176"
"56","271","1","513","Lilly's","false","0.518"
"56","273","1","457","misconstruction","false","-0.062"
"56","275","1","429","waters","false","-0.352"
"56","276","1","493","intervening","false","0.311"
"56","277","1","317","vital","false","-1.513"
"56","279","1","534","moleskin","false","0.736"
"56","280","1","626","propagation","false","1.689"
"56","282","1","856","hindrances","false","4.073"
"56","287","1","698","smirch","false","2.436"
"56","290","1","750","phosphorescence","false","2.975"
"56","292","1","480","Curie","false","0.176"
"56","294","1","500","gather","false","0.383"
"56","295","1","497","Breton","false","0.352"
"56","299","1","520","discussions","false","0.591"
"56","300","1","529","inferred","false","0.684"
"56","301","1","885","hymnal","false","4.374"
"56","302","1","342","leafed","false","-1.254"
"56","303","1","461","emigrant","false","-0.021"
"56","304","1","471","trinkets","false","0.083"
"56","306","1","423","tracker","false","-0.415"
"56","308","1","509","purest","false","0.477"
"56","310","1","436","pastness","false","-0.280"
"56","311","1","448","itching","false","-0.155"
"56","312","1","368","frowning","false","-0.985"
"56","313","1","414","realistic","false","-0.508"
"56","315","1","462","paragraph","false","-0.010"
"56","317","1","691","accomplices","false","2.363"
"56","318","1","439","constellation","false","-0.249"
"56","319","1","495","poorhouse","false","0.332"
"56","321","1","442","cross","false","-0.218"
"56","322","1","475","nutritional","false","0.124"
"56","323","1","450","advocate","false","-0.135"
"56","327","1","366","general","false","-1.005"
"56","328","1","483","unnumbered","false","0.207"
"56","330","1","413","losses","false","-0.518"
"56","331","1","456","pyramids","false","-0.073"
"56","332","1","483","misfire","false","0.207"
"56","337","1","546","cobblestones","false","0.860"
"56","340","1","519","revue","false","0.580"
"56","342","1","471","weatherman","false","0.083"
"56","345","1","438","happier","false","-0.259"
"56","346","1","549","domicile","false","0.891"
"56","348","1","701","unblushing","false","2.467"
"56","349","1","378","suppose","false","-0.881"
"56","351","1","670","autopsied","false","2.146"
"56","352","1","446","dun","false","-0.176"
"56","354","1","439","morbidity","false","-0.249"
"56","357","1","488","Eugene's","false","0.259"
"56","358","1","470","Mexico's","false","0.073"
"56","359","1","656","xylophones","false","2.000"
"56","366","1","498","aristocratic","false","0.363"
"56","368","1","425","pigskin","false","-0.394"
"56","369","1","432","breakdown","false","-0.321"
"56","370","1","435","certification","false","-0.290"
"56","375","1","494","premix","false","0.321"
"56","376","1","477","anthrax","false","0.145"
"56","377","1","610","flutist","false","1.524"
"56","380","1","591","Slovenia","false","1.327"
"56","383","1","1,042","nonobservance","false","6.001"
"56","387","1","606","disclaim","false","1.482"
"56","389","1","478","framed","false","0.155"
"56","390","1","420","heaves","false","-0.446"
"56","392","1","423","acids","false","-0.415"
"56","396","1","431","shaky","false","-0.332"
"56","400","1","488","taverns","false","0.259"
"56","401","1","466","attached","false","0.031"
"56","403","1","534","eh","false","0.736"
"56","404","1","483","override","false","0.207"
"56","405","1","469","seesaw","false","0.062"
"56","406","1","478","embraces","false","0.155"
"56","409","1","522","described","false","0.612"
"56","410","1","413","rusted","false","-0.518"
"56","411","1","358","full","false","-1.088"
"56","414","1","425","marble","false","-0.394"
"56","415","1","575","infringements","false","1.161"
"56","417","1","426","hug","false","-0.383"
"56","418","1","503","counterbalance","false","0.415"
"56","420","1","480","entitle","false","0.176"
"56","422","1","500","seamanship","false","0.383"
"56","424","1","446","sourdough","false","-0.176"
"56","425","1","422","outstanding","false","-0.425"
"56","427","1","401","jeans","false","-0.643"
"56","428","1","433","computerize","false","-0.311"
"56","429","1","664","Maximilian","false","2.083"
"56","430","1","421","muskets","false","-0.435"
"56","435","1","517","intolerable","false","0.560"
"56","436","1","450","sensitivity","false","-0.135"
"56","438","1","1,200","aloneness","false","7.639"
"56","440","1","543","asserting","false","0.829"
"56","444","1","401","cheerful","false","-0.643"
"56","446","1","449","purposed","false","-0.145"
"56","447","1","535","provisions","false","0.746"
"56","453","1","420","tattoo","false","-0.446"
"56","454","1","379","cargo","false","-0.871"
"56","464","1","506","rejoiced","false","0.446"
"56","465","1","580","adolescent's","false","1.213"
"56","469","1","754","shortsightedness","false","3.016"
"56","471","1","540","alas","false","0.798"
"56","472","1","530","voyage","false","0.694"
"56","476","1","385","patch","false","-0.808"
"56","477","1","645","elusory","false","1.886"
"56","478","1","528","rescript","false","0.674"
"56","484","1","422","bearing","false","-0.425"
"56","487","1","549","war's","false","0.891"
"56","494","1","510","yanks","false","0.487"
"56","496","1","568","pornographic","false","1.088"
"56","497","1","608","roughened","false","1.503"
"56","504","1","449","touchstone","false","-0.145"
"56","507","1","555","abstractedness","false","0.954"
"56","508","1","671","predomination","false","2.156"
"56","509","1","422","clapboard","false","-0.425"
"56","511","1","370","fast","false","-0.964"
"56","513","1","482","converse","false","0.197"
"56","521","1","496","invoice","false","0.342"
"56","523","1","553","raised","false","0.933"
"56","524","1","509","inherit","false","0.477"
"56","525","1","475","ow","false","0.124"
"56","526","1","527","Celsius","false","0.663"
"56","529","1","386","pleasing","false","-0.798"
"56","531","1","571","crewmen","false","1.119"
"56","534","1","506","urges","false","0.446"
"56","535","1","575","engulfs","false","1.161"
"56","537","1","559","stilted","false","0.995"
"56","538","1","511","Arlene's","false","0.498"
"56","540","1","395","choir","false","-0.705"
"56","548","1","634","goosestep","false","1.772"
"56","555","1","524","Harvard","false","0.632"
"56","557","1","498","betting","false","0.363"
"56","558","1","550","revert","false","0.902"
"56","559","1","533","tuberculosis","false","0.726"
"56","561","1","493","measurable","false","0.311"
"56","562","1","590","unrealism","false","1.316"
"56","564","1","501","Roman","false","0.394"
"56","565","1","577","extractor","false","1.182"
"56","567","1","547","bloodlust","false","0.871"
"56","574","1","430","longs","false","-0.342"
"56","577","1","692","orthodontic","false","2.374"
"56","578","1","476","residential","false","0.135"
"56","580","1","527","airmail","false","0.663"
"56","588","1","498","divide","false","0.363"
"56","590","1","562","wrangler","false","1.026"
"56","591","1","417","cocktails","false","-0.477"
"56","594","1","486","antagonist","false","0.238"
"56","595","1","426","system","false","-0.383"
"56","596","1","422","leaky","false","-0.425"
"56","597","1","508","jetting","false","0.466"
"56","598","1","585","micrometer","false","1.265"
"56","599","1","656","flathead","false","2.000"
"56","600","1","465","voiceless","false","0.021"
"56","602","1","608","vaporization","false","1.503"
"56","607","1","554","Macintosh","false","0.943"
"56","608","1","544","hemmed","false","0.840"
"56","609","1","377","sad","false","-0.891"
"56","613","1","564","novelists","false","1.047"
"56","619","1","677","oilskin","false","2.218"
"56","620","1","667","concurrent","false","2.114"
"56","622","1","771","toehold","false","3.192"
"56","625","1","440","swab","false","-0.238"
"56","626","1","569","wive's","false","1.099"
"56","630","1","855","gentlefolk","false","4.063"
"56","632","1","517","Washington's","false","0.560"
"56","634","1","441","inserted","false","-0.228"
"56","635","1","530","Nigeria","false","0.694"
"56","637","1","413","thigh","false","-0.518"
"56","639","1","412","crayons","false","-0.529"
"56","640","1","375","frosts","false","-0.912"
"56","645","1","540","finite","false","0.798"
"56","649","1","1,197","architectonic","false","7.608"
"56","650","1","430","stiffs","false","-0.342"
"56","651","1","524","aerosol","false","0.632"
"56","655","1","518","repast","false","0.570"
"56","656","1","456","Francisco","false","-0.073"
"56","657","1","579","fiancee","false","1.202"
"56","658","1","444","hast","false","-0.197"
"56","659","1","431","counters","false","-0.332"
"56","662","1","534","sleeplessly","false","0.736"
"56","666","1","504","manifested","false","0.425"
"56","667","1","353","good","false","-1.140"
"56","669","1","524","outlanders","false","0.632"
"56","673","1","458","pollution","false","-0.052"
"56","676","1","737","prosecution","false","2.840"
"56","677","1","582","pathology","false","1.233"
"56","679","1","513","covet","false","0.518"
"56","680","1","461","treatable","false","-0.021"
"56","684","1","571","extractors","false","1.119"
"56","686","1","659","impaling","false","2.032"
"56","690","1","532","tipper","false","0.715"
"56","693","1","525","hosiery","false","0.643"
"56","694","1","455","prisons","false","-0.083"
"56","695","1","450","overcomes","false","-0.135"
"56","697","1","472","flew","false","0.093"
"56","702","1","702","seventieth","false","2.477"
"56","703","1","370","compare","false","-0.964"
"56","707","1","611","Nagasaki","false","1.534"
"56","708","1","575","showgirl","false","1.161"
"56","712","1","539","applicant","false","0.788"
"56","715","1","501","consumes","false","0.394"
"56","717","1","594","fretting","false","1.358"
"56","718","1","457","hysteric","false","-0.062"
"56","719","1","363","death","false","-1.036"
"56","720","1","398","stonewall","false","-0.674"
"56","721","1","340","monitor","false","-1.275"
"56","722","1","621","dissociation","false","1.638"
"56","724","1","610","parentheses","false","1.524"
"56","725","1","379","plugged","false","-0.871"
"56","726","1","387","heaving","false","-0.788"
"56","727","1","479","electron","false","0.166"
"56","728","1","454","perpetual","false","-0.093"
"56","730","1","635","minstrels","false","1.783"
"56","733","1","381","buns","false","-0.850"
"56","734","1","337","number","false","-1.306"
"56","736","1","348","changes","false","-1.192"
"56","737","1","492","luster","false","0.301"
"56","739","1","733","delicacies","false","2.799"
"56","740","1","461","diagnosis","false","-0.021"
"56","741","1","410","September","false","-0.549"
"56","742","1","401","seated","false","-0.643"
"56","745","1","546","uncouth","false","0.860"
"56","749","1","518","wacky","false","0.570"
"56","750","1","426","Dakota","false","-0.383"
"56","752","1","463","crowfoot","false","0.000"
"56","753","1","540","exemplifies","false","0.798"
"56","754","1","651","mummified","false","1.949"
"56","761","1","418","smeared","false","-0.466"
"56","762","1","483","boulder","false","0.207"
"56","763","1","543","backwater","false","0.829"
"56","768","1","370","psycho","false","-0.964"
"56","773","1","473","reformation","false","0.104"
"56","774","1","470","gnaw","false","0.073"
"56","775","1","469","sorriest","false","0.062"
"56","782","1","493","infect","false","0.311"
"56","785","1","352","knots","false","-1.150"
"56","787","1","359","hurt","false","-1.078"
"56","788","1","352","dread","false","-1.150"
"56","789","1","434","cluck","false","-0.301"
"56","792","1","345","hound","false","-1.223"
"56","795","1","381","install","false","-0.850"
"56","797","1","436","accredited","false","-0.280"
"56","802","1","366","build","false","-1.005"
"56","805","1","364","between","false","-1.026"
"56","807","1","551","silencing","false","0.912"
"56","808","1","387","cottage","false","-0.788"
"56","809","1","719","westerner","false","2.653"
"56","810","1","450","dexterity","false","-0.135"
"56","811","1","586","stabled","false","1.275"
"56","812","1","557","possessive","false","0.974"
"56","814","1","482","Beethoven","false","0.197"
"56","815","1","434","consolidated","false","-0.301"
"56","816","1","330","in","false","-1.379"
"56","819","1","440","breeding","false","-0.238"
"56","822","1","388","pronoun","false","-0.777"
"56","823","1","412","Methodist","false","-0.529"
"56","826","1","490","rudder","false","0.280"
"56","827","1","409","finance","false","-0.560"
"56","828","1","347","mister","false","-1.202"
"56","830","1","328","stow","false","-1.399"
"56","831","1","369","awesome","false","-0.974"
"56","833","1","497","northeaster","false","0.352"
"56","834","1","456","splinter","false","-0.073"
"56","840","1","428","Amy","false","-0.363"
"56","842","1","419","alcoholism","false","-0.456"
"56","843","1","455","underclothes","false","-0.083"
"56","844","1","351","great","false","-1.161"
"56","845","1","445","homegrown","false","-0.187"
"56","851","1","401","exchanges","false","-0.643"
"56","860","1","602","surrounding","false","1.441"
"56","862","1","448","manipulated","false","-0.155"
"56","864","1","517","Pentecostal","false","0.560"
"56","865","1","508","pulsating","false","0.466"
"56","869","1","469","chose","false","0.062"
"56","874","1","453","federalism","false","-0.104"
"56","876","1","396","moralist","false","-0.694"
"56","877","1","505","tideway","false","0.435"
"56","878","1","698","multimillionaire","false","2.436"
"56","881","1","454","loneliest","false","-0.093"
"56","882","1","411","persuasions","false","-0.539"
"56","885","1","459","transparent","false","-0.041"
"56","886","1","392","springs","false","-0.736"
"56","888","1","381","sixteenth","false","-0.850"
"56","889","1","488","naturalistic","false","0.259"
"56","890","1","545","depicting","false","0.850"
"56","891","1","497","progressed","false","0.352"
"56","896","1","484","Wrigley","false","0.218"
"56","906","1","448","fringed","false","-0.155"
"56","909","1","485","raspberry","false","0.228"
"56","912","1","618","laughingstocks","false","1.607"
"56","916","1","585","submariners","false","1.265"
"56","918","1","681","who're","false","2.260"
"56","919","1","389","palm","false","-0.767"
"56","920","1","478","booking","false","0.155"
"56","926","1","429","Israel","false","-0.352"
"56","931","1","575","expedience","false","1.161"
"56","933","1","740","enwrap","false","2.871"
"56","934","1","434","interpret","false","-0.301"
"56","936","1","550","speedometer","false","0.902"
"56","937","1","440","leprosy","false","-0.238"
"56","939","1","505","Atlanta's","false","0.435"
"56","942","1","388","deaf","false","-0.777"
"56","943","1","381","childish","false","-0.850"
"56","945","1","423","quivers","false","-0.415"
"56","948","1","440","Stephen","false","-0.238"
"56","953","1","349","trust","false","-1.182"
"56","954","1","410","deface","false","-0.549"
"56","957","1","607","personifying","false","1.493"
"56","958","1","479","unsupportable","false","0.166"
"56","960","1","365","dinner","false","-1.016"
"56","962","1","490","advertised","false","0.280"
"56","963","1","387","Scott's","false","-0.788"
"56","965","1","374","grounded","false","-0.922"
"56","966","1","442","shrugged","false","-0.218"
"56","968","1","789","oilcan","false","3.379"
"56","969","1","627","commemorates","false","1.700"
"56","970","1","615","thereabouts","false","1.575"
"56","971","1","569","tortuous","false","1.099"
"56","974","1","413","elegant","false","-0.518"
"56","978","1","476","inexpensive","false","0.135"
"56","980","1","511","syllable","false","0.498"
"56","982","1","635","superiors","false","1.783"
"56","983","1","441","weighted","false","-0.228"
"56","985","1","537","inquisitor","false","0.767"
"56","986","1","680","nodular","false","2.249"
"56","989","1","417","workmanship","false","-0.477"
"56","990","1","398","revising","false","-0.674"
"56","991","1","475","tornadoes","false","0.124"
"56","992","1","426","heroin","false","-0.383"
"56","995","1","551","unities","false","0.912"
"56","996","1","562","Talmud","false","1.026"
"56","997","1","393","Jones","false","-0.726"
"56","999","1","425","Easter","false","-0.394"
"56","1,001","1","535","nanny","false","0.746"
"56","1,004","1","510","exhaled","false","0.487"
"56","1,005","1","626","honorary","false","1.689"
"56","1,016","1","427","Christine's","false","-0.373"
"56","1,023","1","434","forgiveness","false","-0.301"
"56","1,029","1","481","oceanography","false","0.187"
"56","1,038","1","515","aglow","false","0.539"
"56","1,042","1","556","shuttling","false","0.964"
"56","1,046","1","396","they","false","-0.694"
"56","1,047","1","449","Baptist","false","-0.145"
"56","1,050","1","563","astonish","false","1.036"
"56","1,051","1","504","crusader","false","0.425"
"56","1,055","1","539","diatomic","false","0.788"
"56","1,056","1","412","continually","false","-0.529"
"56","1,063","1","519","imaginings","false","0.580"
"56","1,066","1","417","escape","false","-0.477"
"56","1,068","1","483","senator's","false","0.207"
"56","1,069","1","576","Samaritan","false","1.171"
"56","1,070","1","448","spices","false","-0.155"
"56","1,071","1","559","palisade","false","0.995"
"56","1,077","1","472","vests","false","0.093"
"56","1,079","1","544","punctuality","false","0.840"
"56","1,082","1","452","father","false","-0.114"
"56","1,084","1","470","youths","false","0.073"
"56","1,085","1","492","cashew","false","0.301"
"56","1,087","1","494","turret","false","0.321"
"56","1,088","1","521","firewood","false","0.601"
"56","1,089","1","526","Saratoga","false","0.653"
"56","1,090","1","396","count","false","-0.694"
"56","1,091","1","472","respirators","false","0.093"
"56","1,093","1","656","commiseration","false","2.000"
"56","1,096","1","489","earlier","false","0.269"
"56","1,097","1","575","featureless","false","1.161"
"56","1,098","1","492","twit","false","0.301"
"56","1,099","1","339","rock","false","-1.285"
"56","1,101","1","353","revere","false","-1.140"
"56","1,102","1","340","dog's","false","-1.275"
"56","1,103","1","371","Madonna","false","-0.954"
"56","1,107","1","459","convoy","false","-0.041"
"56","1,113","1","455","Aggie","false","-0.083"
"56","1,117","1","379","hub","false","-0.871"
"56","1,124","1","405","trawl","false","-0.601"
"56","1,131","1","416","quantify","false","-0.487"
"56","1,133","1","504","Britisher","false","0.425"
"56","1,134","1","379","iris","false","-0.871"
"56","1,135","1","446","legalize","false","-0.176"
"56","1,139","1","396","handy","false","-0.694"
"56","1,149","1","499","panorama","false","0.373"
"56","1,150","1","495","overpaid","false","0.332"
"56","1,155","1","449","unstained","false","-0.145"
"56","1,158","1","477","bandmaster","false","0.145"
"56","1,160","1","465","Augustine's","false","0.021"
"56","1,167","1","393","whiting","false","-0.726"
"56","1,175","1","424","threatened","false","-0.404"
"56","1,176","1","415","snappy","false","-0.498"
"56","1,179","1","487","ministerial","false","0.249"
"56","1,180","1","523","dazzling","false","0.622"
"56","1,181","1","413","policemen's","false","-0.518"
"56","1,187","1","451","across","false","-0.124"
"56","1,191","1","465","traitor","false","0.021"
"56","1,194","1","497","pungent","false","0.352"
"56","1,195","1","371","mush","false","-0.954"
"56","1,196","1","479","unaccustomed","false","0.166"
"56","1,198","1","459","standpoint","false","-0.041"
"56","1,202","1","407","synonyms","false","-0.580"
"56","1,203","1","408","ambush","false","-0.570"
"56","1,204","1","493","hostilities","false","0.311"
"56","1,205","1","426","skyscrapers","false","-0.383"
"56","1,206","1","352","deflation","false","-1.150"
"56","1,208","1","370","live","false","-0.964"
"56","1,209","1","429","maintain","false","-0.352"
"56","1,212","1","348","art","false","-1.192"
"56","1,214","1","449","bluejay","false","-0.145"
"56","1,216","1","518","lathes","false","0.570"
"56","1,217","1","549","abnormalities","false","0.891"
"56","1,218","1","520","knifelike","false","0.591"
"56","1,219","1","362","olives","false","-1.047"
"56","1,221","1","360","booze","false","-1.068"
"56","1,222","1","391","dampness","false","-0.746"
"56","1,229","1","422","Florida's","false","-0.425"
"56","1,233","1","433","conformity","false","-0.311"
"56","1,234","1","416","Wednesday","false","-0.487"
"56","1,242","1","661","apocalypse","false","2.052"
"56","1,244","1","469","increases","false","0.062"
"56","1,245","1","486","retribution","false","0.238"
"56","1,246","1","448","implicit","false","-0.155"
"56","1,248","1","418","decorative","false","-0.466"
"56","1,249","1","394","sportsmen's","false","-0.715"
"56","1,250","1","336","coldest","false","-1.316"
"56","1,255","1","426","clutching","false","-0.383"
"56","1,266","1","485","glycerine","false","0.228"
"56","1,267","1","452","upholstered","false","-0.114"
"56","1,272","1","470","gullible","false","0.073"
"56","1,275","1","452","composer","false","-0.114"
"56","1,278","1","468","romping","false","0.052"
"56","1,280","1","480","wily","false","0.176"
"56","1,281","1","485","resists","false","0.228"
"56","1,283","1","625","hesitancy","false","1.679"
"56","1,284","1","405","dryness","false","-0.601"
"56","1,287","1","416","sweepstakes","false","-0.487"
"56","1,289","1","431","bedsprings","false","-0.332"
"56","1,290","1","485","egotist","false","0.228"
"56","1,292","1","430","muttering","false","-0.342"
"56","1,295","1","488","expenditure","false","0.259"
"56","1,304","1","405","Cleveland","false","-0.601"
"56","1,306","1","400","safest","false","-0.653"
"56","1,307","1","401","cycle","false","-0.643"
"56","1,308","1","457","dilate","false","-0.062"
"56","1,313","1","534","segments","false","0.736"
"56","1,314","1","402","churns","false","-0.632"
"56","1,315","1","370","inmost","false","-0.964"
"56","1,319","1","417","trumpet","false","-0.477"
"56","1,323","1","343","quick","false","-1.244"
"56","1,327","1","392","furniture","false","-0.736"
"56","1,329","1","396","interactions","false","-0.694"
"56","1,330","1","329","locksmith","false","-1.389"
"56","1,332","1","408","calamities","false","-0.570"
"56","1,335","1","353","throne","false","-1.140"
"56","1,339","1","365","words","false","-1.016"
"56","1,344","1","428","related","false","-0.363"
"56","1,345","1","434","technological","false","-0.301"
"56","1,346","1","432","Hannah","false","-0.321"
"56","1,349","1","611","flume","false","1.534"
"56","1,351","1","455","ions","false","-0.083"
"56","1,354","1","433","perfected","false","-0.311"
"56","1,355","1","417","modeled","false","-0.477"
"56","1,358","1","460","equipping","false","-0.031"
"56","1,359","1","454","helpfully","false","-0.093"
"56","1,361","1","344","tankers","false","-1.233"
"56","1,362","1","321","studios","false","-1.472"
"56","1,363","1","519","underling","false","0.580"
"56","1,364","1","354","refugee","false","-1.130"
"56","1,368","1","365","bedlam","false","-1.016"
"56","1,372","1","333","sexism","false","-1.347"
"56","1,374","1","430","bombshell","false","-0.342"
"56","1,377","1","437","ignite","false","-0.269"
